projection,layer_index,target_concept,channels,spearman_alpha,mean_raw_mi_official,mean_raw_mi_matched,top_1_percent_overlap,top_5_percent_overlap,top_10_percent_overlap
to_v,1,labrador retriever,320,-0.04765205110046241,0.6790188779588788,0.36964663860853764,0.25,0.0625,0.125
to_v,1,lemon,320,-0.004517481211238584,0.6863527175155468,0.35842806606087835,0.25,0.0,0.09375
to_v,1,lifeboat,320,0.15557179976440055,0.6837646105792373,0.3911632026429288,0.25,0.3125,0.3125
to_v,1,orange,320,-0.032015454042103195,0.6873770714388229,0.3904604348819703,0.25,0.375,0.34375
to_v,1,soccer ball,320,0.11908322650906188,0.6805826403899118,0.3152860354166478,0.75,0.1875,0.15625
to_v,1,tabby,320,0.1673065550417177,0.6774551226873882,0.4135407537803985,0.75,0.0,0.125
to_v,1,tiger cat,320,0.03993792837491221,0.6805281873908825,0.3870657894411124,1.0,0.4375,0.46875
to_v,1,volleyball,320,0.09890790666369599,0.6832252039108425,0.42934168977662923,0.25,0.0,0.1875
to_v,1,yawl,320,0.18588223614920743,0.6832252035965212,0.47135046098846944,0.25,0.125,0.15625
to_v,2,golden retriever,640,-0.0008558571744207832,0.6831979760376271,0.338151106541045,0.5714285714285714,0.21875,0.234375
to_v,2,labrador retriever,640,-0.04517676290419583,0.6787491779366974,0.31720117351505905,0.5714285714285714,0.03125,0.203125
to_v,2,lemon,640,-0.05472752638923959,0.6831979754264467,0.403485238837311,0.42857142857142855,0.15625,0.265625
to_v,2,lifeboat,640,0.025727359422785437,0.686595193343237,0.3798927443451248,0.42857142857142855,0.125,0.1875
to_v,2,orange,640,0.021735718325827994,0.6798007599194534,0.4144315419544,0.42857142857142855,0.28125,0.3125
to_v,2,soccer ball,640,0.01812965036305687,0.6829282747872639,0.35578550265636294,0.42857142857142855,0.0,0.109375
to_v,2,tabby,640,0.1921917217504119,0.686325489799492,0.40014247788931245,0.14285714285714285,0.0,0.09375
to_v,2,tiger cat,640,0.19173783708386266,0.6831707467674277,0.3749045424046926,0.2857142857142857,0.125,0.25
to_v,2,volleyball,640,0.13576572694417877,0.687377072358504,0.4296658493403811,0.2857142857142857,0.09375,0.171875
to_v,2,yawl,640,0.20869899733817007,0.6808523406914901,0.440802738268394,0.42857142857142855,0.0,0.0625
to_v,3,golden retriever,640,0.041710281768021,0.6865951936226338,0.33629298995365386,0.5714285714285714,0.15625,0.265625
to_v,3,labrador retriever,640,-0.025860131516278907,0.6847889612254221,0.323916496464517,0.2857142857142857,0.03125,0.078125
to_v,3,lemon,640,0.07758971484764664,0.6860830156481825,0.382344719680259,0.5714285714285714,0.03125,0.078125
to_v,3,lifeboat,640,0.009393868610406189,0.6803129371255636,0.36441596410004423,0.0,0.0,0.015625
to_v,3,orange,640,0.03627423408970211,0.6876467739813961,0.38450233461335304,0.42857142857142855,0.03125,0.125
to_v,3,soccer ball,640,-0.03768087252447837,0.6824160979303997,0.3323019141564146,0.2857142857142857,0.0625,0.078125
to_v,3,tabby,640,0.16981591282477318,0.6855436125712003,0.4206865707237739,0.5714285714285714,0.09375,0.1875
to_v,3,tiger cat,640,0.016829452781789482,0.685273909312673,0.37746542537934147,0.42857142857142855,0.09375,0.125
to_v,3,volleyball,640,0.1327783560015478,0.6853011371160391,0.42136211110046135,0.2857142857142857,0.03125,0.0625
to_v,3,yawl,640,0.22161251383460775,0.6889680572843645,0.44026333595393224,0.2857142857142857,0.0,0.109375
to_v,4,golden retriever,1280,0.004896525865456551,0.6829418918205192,0.3476166172273224,0.6153846153846154,0.265625,0.296875
to_v,4,labrador retriever,1280,0.08724907735401649,0.6834676823258633,0.32677430993353485,0.23076923076923078,0.0,0.1953125
to_v,4,lemon,1280,0.03818845181201135,0.6847753502690466,0.3755639001872623,0.46153846153846156,0.3125,0.3984375
